ELASTIC
Cu
8.63000000e-06
SPECIES: e / Cu
PROCESS: E + Cu -> E + Cu, Elastic
PARAM.:  m/M = 0.00000863, complete set
COMMENT: elastic momentum transfer.
UPDATED: 2012-09-12 13:41:58
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
4.64970000e+00	3.60083000e-20
5.40182000e+00	7.68548000e-20
6.34425000e+00	1.46095000e-19
7.29952000e+00	2.61627000e-19
8.83615000e+00	4.05725000e-19
1.06963000e+01	4.97332000e-19
1.25624000e+01	5.11495000e-19
1.56547000e+01	5.11495000e-19
1.97216000e+01	5.11495000e-19
2.46058000e+01	4.29163000e-19
3.12994000e+01	4.05725000e-19
3.53222000e+01	3.50112000e-19
4.53678000e+01	3.11819000e-19
5.60588000e+01	2.33012000e-19
6.98578000e+01	1.54534000e-19
9.07069000e+01	9.72310000e-20
1.17778000e+02	5.90665000e-20
1.56106000e+02	3.11819000e-20
2.96658000e+02	8.39036000e-21
9.79655000e+02	7.90434000e-22
1.00000000e+03	7.58591000e-22
1.25893000e+03	4.78638000e-22
1.58489000e+03	3.02000000e-22
1.99526000e+03	1.90549000e-22
2.51189000e+03	1.20229000e-22
3.16228000e+03	7.58591000e-23
3.98107000e+03	4.78638000e-23
5.01187000e+03	3.02000000e-23
6.30957000e+03	1.90549000e-23
7.94328000e+03	1.20229000e-23
1.00000000e+04	7.58591000e-24
1.25893000e+04	4.78638000e-24
1.58489000e+04	3.02000000e-24
1.99526000e+04	1.90549000e-24
2.51189000e+04	1.20229000e-24
3.16228000e+04	7.58591000e-25
3.98107000e+04	4.78638000e-25
5.01187000e+04	3.02000000e-25
6.30957000e+04	1.90549000e-25
7.94328000e+04	1.20229000e-25
1.00000000e+05	7.58591000e-26
1.25893000e+05	4.78638000e-26
