x,y,Bx,By
-0.226875,0.25937499999999997,-4.242735960221873e-06,-0.001473521091801674
-0.226875,0.265625,-3.5103114803024465e-06,-0.0014745852864747654
-0.226875,0.271875,-2.8414366434309416e-06,-0.0014756207834021328
-0.226875,0.27812499999999996,-2.231874927724715e-06,-0.0014766266811662237
-0.226875,0.284375,-1.6775835994464115e-06,-0.0014776023259904399
-0.226875,0.29062499999999997,-1.174715485228781e-06,-0.0014785472852256317
-0.226875,0.296875,-7.196188784179564e-07,-0.0014794613226084203
-0.226875,0.303125,-3.088358604278845e-07,-0.00148034437528807
-0.226875,0.30937499999999996,6.090070732586071e-08,-0.0014811965325958148
-0.226875,0.315625,3.9267129022470186e-07,-0.001482018016512227
-0.226875,0.32187499999999997,6.893746793361424e-07,-0.0014828091637739107
-0.226875,0.328125,9.537336986747614e-07,-0.0014835704095499658
-0.226875,0.334375,1.1883014587115442e-06,-0.0014843022726108415
-0.226875,0.34062499999999996,1.3954680141432113e-06,-0.00148500534190694
-0.226875,0.34687499999999993,1.5774673025329067e-06,-0.001485680264471216
-0.226875,0.35312499999999997,1.7363842574739545e-06,-0.0014863277345587061
-0.226875,0.359375,1.8741620054173095e-06,-0.0014869484839360758
-0.226875,0.365625,1.9926090692824863e-06,-0.0014875432732355998
-0.226875,0.37187499999999996,2.0934065145024242e-06,-0.0014881128842902523
-0.226875,0.37812499999999993,2.1781149843106304e-06,-0.001488658113369565
-0.226875,0.38437499999999997,2.248181580949994e-06,-0.0014891797652394007
-0.226875,0.390625,2.3049465581634526e-06,-0.0014896786479726809
-0.226875,0.396875,2.3496497979069813e-06,-0.0014901555684422069
-0.226875,0.40312499999999996,2.383437050806072e-06,-0.0014906113284309723
-0.226875,0.40937499999999993,2.4073659255474374e-06,-0.0014910467212996509
-0.226875,0.41562499999999997,2.4224116172512782e-06,-0.0014914625291552156
-0.226875,0.421875,2.429472368990458e-06,-0.0014918595204688188
-0.226875,0.428125,2.4293746640910264e-06,-0.0014922384480951303
-0.226875,0.43437499999999996,2.4228781497410894e-06,-0.0014926000476492216
-0.226875,0.44062499999999993,2.4106802948186615e-06,-0.0014929450362008016
-0.226875,0.44687499999999997,2.393420786788322e-06,-0.001493274111249131
-0.226875,0.453125,2.371685674069096e-06,-0.0014935879499452546
